income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status
120000.0,10000.0,404,0,1,1
90000.0,35000.0,485,0,1,1
86000.0,10000.0,243,0,2,0
54000.0,6025.0,457,1,0,1
77000.0,15000.0,517,0,1,1
75000.0,12000.0,121,1,1,1
62341.0,23000.0,213,0,2,1
67000.0,6000.0,310,1,0,1
63000.0,1500.0,316,0,1,1
60000.0,8000.0,165,0,2,0
55000.0,15000.0,454,1,0,1
150000.0,25000.0,388,1,0,1
42000.0,2000.0,123,0,2,1
122815.0,20000.0,453,0,1,1
80000.0,8400.0,360,0,1,1
78000.0,20000.0,301,1,0,1
70000.0,16025.0,552,0,1,0
55950.0,4250.0,167,1,1,1
27600.0,10000.0,424,1,0,1
120000.0,24000.0,599,0,1,0
70000.0,18000.0,196,1,1,1
60000.0,10000.0,387,0,1,1
90000.0,5800.0,287,1,1,1
100000.0,16000.0,401,1,0,1
55000.0,10000.0,438,0,1,1
95000.0,12000.0,592,0,1,0
40000.0,12000.0,409,0,1,1
130000.0,20000.0,585,1,0,1
55000.0,24000.0,137,0,2,1
55000.0,10000.0,490,1,0,0
90000.0,17000.0,441,0,1,1
90000.0,7000.0,492,1,0,1
48000.0,3500.0,275,1,1,0
80000.0,25000.0,283,0,2,0
50000.0,9500.0,405,1,0,1
77730.0,20000.0,203,1,1,0
50300.0,4525.0,313,1,0,1
42000.0,20000.0,558,1,0,1
30000.0,6000.0,555,1,0,1
80000.0,8000.0,337,0,1,0
36400.0,2000.0,308,1,0,1
125000.0,20000.0,447,1,0,1
44000.0,10000.0,117,0,2,1
134000.0,18000.0,248,0,2,1
76000.0,16800.0,533,0,1,1
38000.0,11700.0,247,0,2,1
93000.0,7000.0,466,0,1,1
90000.0,29000.0,401,1,0,0
70000.0,9600.0,459,0,1,1
126202.0,8600.0,210,0,2,1
164000.0,35000.0,302,0,1,1
117000.0,16000.0,473,1,0,0
95800.0,35000.0,442,1,0,1
74796.8,9425.0,248,1,1,1
100000.0,10375.0,172,0,2,1
80000.0,25000.0,266,1,1,0
58000.0,16000.0,453,1,0,1
100000.0,15000.0,498,1,0,0
129500.0,20850.0,316,1,0,0
68000.0,8000.0,138,0,2,1
280000.0,35000.0,156,1,1,1
68000.0,4200.0,122,0,2,1
135000.0,20000.0,290,1,1,0
79000.0,5000.0,497,0,1,1
65000.0,20000.0,391,0,1,0
72000.0,34550.0,237,0,2,1
66000.0,15000.0,105,0,2,1
99000.0,14000.0,482,0,1,1
65000.0,7200.0,134,0,2,0
100000.0,28000.0,132,1,1,1
78000.0,20000.0,368,1,0,1
127000.0,22350.0,165,0,2,1
59500.0,7600.0,380,0,1,0
80000.0,30000.0,282,0,2,1
28800.0,2125.0,247,1,1,1
54000.0,11000.0,572,0,1,1
51000.0,25500.0,549,0,1,1
26000.0,5000.0,513,1,0,1
114000.0,2400.0,102,0,2,1
103000.0,15000.0,247,0,2,1
25958.0,7200.0,340,1,0,1
92000.0,12000.0,276,1,1,1
125000.0,35000.0,363,1,0,0
140000.0,28000.0,134,0,2,1
94000.0,14000.0,344,1,0,1
33600.0,5000.0,346,0,1,1
34320.0,11300.0,263,1,1,0
96000.0,28000.0,478,1,0,1
59000.0,13250.0,257,0,2,0
85000.0,16000.0,390,0,1,0
50000.0,14825.0,195,1,1,0
47000.0,11400.0,232,1,1,1
295000.0,20000.0,278,1,1,1
24000.0,3000.0,211,1,1,1
45000.0,18000.0,397,0,1,1
180000.0,30000.0,473,0,1,1
80000.0,8500.0,124,0,2,1
52000.0,10500.0,160,1,1,1
106000.0,10000.0,164,1,1,1
62000.0,3000.0,227,0,2,0
81900.0,12000.0,111,0,2,1
80000.0,19000.0,161,1,1,0
105000.0,7500.0,302,0,1,1
157000.0,24000.0,176,0,2,1
125000.0,35000.0,102,1,1,1
53000.0,10000.0,116,1,1,0
70000.0,3500.0,204,0,2,1
130000.0,24000.0,192,1,1,0
37000.0,11000.0,150,1,1,1
75000.0,5600.0,486,0,1,1
54000.0,27000.0,407,0,1,0
82500.0,15000.0,209,0,2,1
125000.0,20000.0,451,1,0,1
129500.0,30000.0,574,0,1,1
47835.0,20000.0,354,1,0,0
69000.0,11425.0,552,1,0,1
88186.0,14400.0,454,1,0,1
32000.0,2000.0,120,1,1,0
42000.0,11200.0,524,0,1,1
100000.0,12000.0,341,0,1,1
48000.0,12675.0,125,0,2,0
60000.0,20000.0,346,0,1,1
38600.0,15600.0,399,0,1,1
85000.0,34000.0,470,1,0,1
51000.0,9600.0,473,1,0,0
45000.0,12000.0,457,0,1,1
86075.0,29000.0,157,1,1,1
38000.0,17475.0,543,0,1,0
50000.0,10000.0,339,0,1,1
90000.0,25000.0,435,0,1,1
151000.0,11500.0,416,0,1,1
37200.0,5000.0,587,1,0,1
68000.0,9100.0,543,0,1,1
296000.0,35000.0,200,1,1,1
51000.0,24000.0,462,1,0,1
41000.0,5500.0,309,0,1,1
100000.0,18000.0,433,1,0,1
42000.0,6000.0,378,1,0,1
50000.0,8000.0,127,0,2,1
45000.0,4650.0,194,1,1,0
108000.0,20000.0,561,0,1,1
44000.0,2000.0,139,1,1,1
105000.0,15000.0,492,0,1,1
26000.0,3000.0,525,0,1,1
30000.0,1000.0,291,0,2,1
54139.0,24900.0,266,1,1,1
114000.0,15250.0,459,0,1,0
65000.0,6025.0,473,0,1,1
98000.0,15000.0,290,0,2,0
86000.0,20000.0,398,1,0,1
85000.0,12000.0,491,0,1,1
68000.0,14000.0,501,0,1,1
59245.0,6000.0,173,0,2,1
98000.0,33600.0,342,0,1,0
86000.0,20400.0,174,0,2,1
46000.0,2000.0,241,0,2,1
75000.0,8000.0,481,1,0,1
54000.0,10000.0,448,1,0,1
37000.0,13650.0,372,1,0,0
38000.0,2500.0,394,0,1,1
41500.0,5600.0,464,0,1,1
150000.0,10000.0,159,1,1,1
57000.0,10250.0,324,0,1,1
42000.0,8000.0,414,1,0,1
130000.0,12000.0,393,0,1,1
93000.0,1400.0,562,0,1,1
51000.0,17125.0,405,0,1,0
70000.0,1000.0,526,0,1,1
58800.0,10000.0,431,1,0,0
32000.0,7000.0,498,0,1,1
185000.0,16000.0,182,1,1,1
109000.0,10000.0,320,0,1,1
94000.0,30000.0,223,0,2,1
80000.0,18000.0,465,1,0,1
64000.0,5000.0,550,0,1,1
51000.0,2400.0,155,1,1,0
50000.0,9000.0,216,0,2,1
82000.0,21000.0,272,1,1,1
46000.0,8000.0,573,0,1,1
64627.0,9550.0,583,0,1,0
60000.0,14400.0,471,0,1,0
45000.0,15000.0,301,0,1,1
75000.0,7000.0,354,0,1,1
75000.0,28500.0,278,0,2,0
139000.0,35000.0,219,0,2,0
170000.0,30000.0,505,1,0,0
90000.0,35000.0,385,0,1,0
45000.0,20250.0,178,1,1,1
72000.0,21000.0,260,1,1,1
72000.0,18000.0,339,0,1,1
120000.0,7000.0,228,1,1,1
24080.0,10000.0,327,0,1,1
239000.0,35000.0,318,0,1,1
77000.0,10000.0,177,0,2,1
70000.0,10000.0,370,1,0,1
84000.0,12000.0,134,1,1,1
38110.0,5600.0,292,0,2,1
29424.0,6000.0,485,1,0,1
99000.0,6000.0,159,1,1,1
38000.0,1800.0,268,0,2,1
28000.0,10500.0,548,0,1,0
85000.0,5450.0,555,1,0,1
114000.0,14000.0,505,0,1,0
50000.0,15000.0,252,1,1,0
55000.0,8000.0,449,0,1,0
70000.0,25000.0,267,1,1,1
127000.0,30000.0,138,1,1,1
124000.0,25000.0,530,1,0,0
98000.0,10000.0,190,1,1,1
350000.0,28000.0,287,1,1,1
95000.0,5600.0,347,1,0,1
200000.0,18000.0,365,0,1,0
39500.0,17000.0,333,1,0,0
100000.0,15000.0,396,0,1,1
52000.0,14000.0,131,0,2,0
115000.0,10500.0,594,1,0,1
100000.0,20800.0,169,1,1,1
82000.0,10000.0,165,1,1,1
42000.0,10000.0,148,0,2,1
65000.0,6000.0,495,0,1,1
50000.0,3600.0,227,0,2,0
62300.0,15000.0,562,1,0,1
120000.0,24000.0,190,0,2,0
100000.0,8000.0,232,0,2,1
125000.0,24000.0,143,0,2,0
90000.0,21000.0,220,0,2,0
75000.0,20000.0,318,1,0,0
50000.0,15500.0,577,0,1,1
205000.0,25000.0,537,1,0,1
40000.0,4200.0,343,0,1,1
180000.0,15000.0,562,1,0,0
50000.0,10525.0,574,1,0,0
61900.0,25000.0,274,1,1,1
19084.0,1975.0,206,1,1,1
50000.0,8875.0,104,1,1,1
91600.0,25625.0,240,0,2,1
95000.0,15000.0,508,1,0,0
65000.0,12000.0,154,0,2,1
36000.0,16100.0,243,1,1,0
50000.0,19300.0,516,0,1,0
150000.0,2800.0,446,0,1,1
100000.0,18000.0,126,0,2,1
38000.0,9000.0,339,0,1,1
135000.0,35000.0,269,0,2,0
150000.0,21600.0,294,0,2,1
90000.0,20525.0,490,0,1,0
85000.0,5000.0,516,1,0,1
81000.0,5600.0,508,0,1,1
105000.0,35000.0,190,0,2,0
73000.0,15000.0,320,1,0,1
49000.0,10000.0,141,0,2,1
65000.0,8000.0,163,0,2,1
130000.0,3500.0,452,0,1,1
108000.0,9800.0,589,1,0,1
76000.0,10000.0,589,1,0,1
72000.0,32300.0,377,0,1,0
27500.0,6000.0,258,0,2,0
80000.0,10000.0,507,1,0,0
36111.0,16075.0,469,0,1,1
32000.0,8000.0,161,0,2,1
75000.0,20000.0,551,0,1,0
60000.0,26400.0,124,1,1,1
45000.0,15000.0,441,0,1,0
91500.0,25000.0,103,0,2,0
78000.0,12000.0,456,0,1,0
107600.0,20000.0,292,0,2,1
68000.0,15000.0,377,1,0,0
100000.0,21900.0,155,0,2,1
76000.0,12500.0,463,1,0,0
65805.0,7000.0,588,1,0,1
85000.0,18000.0,329,1,0,1
70000.0,24000.0,546,0,1,1
69000.0,4000.0,573,0,1,1
35760.0,9400.0,144,0,2,1
130000.0,5050.0,448,1,0,1
70000.0,18750.0,591,0,1,0
91000.0,14400.0,441,1,0,1
80000.0,9000.0,107,0,2,1
45000.0,12000.0,492,1,0,1
52000.0,2000.0,354,0,1,0
91000.0,13000.0,234,1,1,0
120000.0,18000.0,562,1,0,1
60000.0,24000.0,588,1,0,1
55000.0,18000.0,278,1,1,1
30000.0,5600.0,287,1,1,1
90000.0,16000.0,235,0,2,0
43500.0,15000.0,507,1,0,1
90000.0,21000.0,540,0,1,0
450000.0,28000.0,248,1,1,1
89000.0,24000.0,101,1,1,1
70000.0,15000.0,311,0,1,1
86000.0,7200.0,131,0,2,1
76995.0,15000.0,374,1,0,1
53500.0,12000.0,515,0,1,0
85000.0,20000.0,535,1,0,1
32000.0,1500.0,406,1,0,1
50000.0,10000.0,348,0,1,1
30000.0,9600.0,569,1,0,1
90000.0,25000.0,137,0,2,1
35000.0,16100.0,505,0,1,0
113000.0,15000.0,255,1,1,1
125000.0,33300.0,479,1,0,1
68000.0,7200.0,428,1,0,1
66248.0,15000.0,246,0,2,1
50000.0,14000.0,162,0,2,1
81000.0,17000.0,223,0,2,1
35000.0,15000.0,224,1,1,1
81000.0,18000.0,158,0,2,1
49000.0,4400.0,329,1,0,1
160000.0,24000.0,303,0,1,1
21000.0,7000.0,523,0,1,1
170000.0,15000.0,575,1,0,1
64000.0,20000.0,161,0,2,1
145000.0,15000.0,276,0,2,1
158000.0,35000.0,130,1,1,1
55000.0,10000.0,523,1,0,1
52000.0,12000.0,213,0,2,1
50000.0,2925.0,403,0,1,1
22056.0,3275.0,315,1,0,0
103000.0,33600.0,596,0,1,1
48000.0,17000.0,548,0,1,0
67000.0,8975.0,283,1,1,1
58000.0,20000.0,419,0,1,1
40000.0,11000.0,159,1,1,1
60000.0,15000.0,347,0,1,0
80000.0,20000.0,376,0,1,1
79000.0,30000.0,284,1,1,1
72470.0,26075.0,324,0,1,1
70000.0,3000.0,325,0,1,0
103000.0,30000.0,550,1,0,0
65000.0,15000.0,188,1,1,1
21000.0,5475.0,148,1,1,1
69000.0,22075.0,471,1,0,0
88894.8,20000.0,461,0,1,1
117000.0,22000.0,239,1,1,1
70000.0,15000.0,315,0,1,1
72000.0,20000.0,209,0,2,1
58000.0,18000.0,443,0,1,0
110000.0,35000.0,522,0,1,0
91500.0,28000.0,526,0,1,1
109000.0,6000.0,201,0,2,1
370000.0,5000.0,435,1,0,1
40500.0,15000.0,415,1,0,1
64000.0,4800.0,445,1,0,1
48100.0,15000.0,388,1,0,0
45000.0,5000.0,194,1,1,1
88000.0,30000.0,253,0,2,0
69000.0,25000.0,214,1,1,0
54500.0,7750.0,481,0,1,0
92700.0,21000.0,269,0,2,1
91500.0,28000.0,192,0,2,1
97500.0,28000.0,258,1,1,1
150000.0,25000.0,496,1,0,1
53700.0,3500.0,324,0,1,1
90000.0,10000.0,227,1,1,1
80000.0,25000.0,493,1,0,1
55000.0,25300.0,268,1,1,1
70000.0,10000.0,369,1,0,0
75000.0,35000.0,251,1,1,0
112500.0,18000.0,563,0,1,1
30000.0,6000.0,134,1,1,1
190000.0,28000.0,325,1,0,1
88000.0,17300.0,350,0,1,1
59598.0,23825.0,573,0,1,1
84000.0,29050.0,392,1,0,0
110000.0,10200.0,136,0,2,1
90000.0,5000.0,155,1,1,1
300000.0,32000.0,260,0,2,1
137000.0,9000.0,106,0,2,1
80000.0,15000.0,334,0,1,0
90000.0,2000.0,252,1,1,1
50000.0,7200.0,551,0,1,1
25000.0,5000.0,218,1,1,0
85000.0,15550.0,426,1,0,1
65800.0,16000.0,175,0,2,1
67000.0,10000.0,108,1,1,0
93851.0,20000.0,262,0,2,0
40000.0,16000.0,576,0,1,0
60000.0,10000.0,313,0,1,1
70000.0,11850.0,347,1,0,1
130000.0,8400.0,193,0,2,1
47000.0,2000.0,350,1,0,1
54000.0,7200.0,327,1,0,1
109000.0,7000.0,137,0,2,1
42000.0,4350.0,217,0,2,1
30000.0,9650.0,370,0,1,1
100000.0,35000.0,113,0,2,1
109000.0,20800.0,383,1,0,0
41000.0,18025.0,379,0,1,0
24000.0,10000.0,567,1,0,0
28000.0,11000.0,266,0,2,1
250000.0,20000.0,372,1,0,1
39500.0,7000.0,232,0,2,1
400000.0,30000.0,431,0,1,1
143500.0,28000.0,387,0,1,1
31000.0,15000.0,515,1,0,1
106000.0,19475.0,408,1,0,0
39000.0,17550.0,105,0,2,0
25000.0,8750.0,417,1,0,1
52000.0,21000.0,476,1,0,1
90000.0,16000.0,404,1,0,0
56000.0,16000.0,160,1,1,0
35000.0,12000.0,175,1,1,0
59500.0,6000.0,253,0,2,0
75000.0,6700.0,384,1,0,1
120000.0,21000.0,194,1,1,1
60000.0,15000.0,567,1,0,1
75000.0,35000.0,246,1,1,0
60000.0,24000.0,183,1,1,0
50000.0,8450.0,450,1,0,0
53000.0,12000.0,377,0,1,1
53000.0,24000.0,392,1,0,1
75000.0,21000.0,522,0,1,1
81000.0,10000.0,520,0,1,0
52000.0,15000.0,146,0,2,0
80000.0,15000.0,291,0,2,0
68000.0,15000.0,251,0,2,1
135000.0,35000.0,306,1,0,0
48500.0,8400.0,183,1,1,1
45000.0,11800.0,523,1,0,1
100000.0,24000.0,185,0,2,0
54000.0,5500.0,139,1,1,0
105000.0,35000.0,210,1,1,1
24500.0,5000.0,171,0,2,0
75000.0,17000.0,544,0,1,0
145000.0,24000.0,135,0,2,1
72000.0,15000.0,165,0,2,0
213100.0,35000.0,587,0,1,0
85000.0,28000.0,598,0,1,1
48500.0,10000.0,156,0,2,1
140000.0,11000.0,317,0,1,1
60250.0,5000.0,390,1,0,1
45000.0,10000.0,336,1,0,1
101000.0,12000.0,405,1,0,1
100000.0,35000.0,110,0,2,1
94000.0,2400.0,201,1,1,1
49000.0,10000.0,509,1,0,0
114000.0,30000.0,117,1,1,1
50000.0,14000.0,116,0,2,0
100000.0,8000.0,372,1,0,1
98000.0,18000.0,134,0,2,1
42000.0,13500.0,187,0,2,1
127000.0,21000.0,543,0,1,0
50000.0,13000.0,519,1,0,1
55555.0,16800.0,340,0,1,0
55000.0,5000.0,460,0,1,1
65000.0,8000.0,263,1,1,0
70000.0,24800.0,194,1,1,0
95000.0,30000.0,109,0,2,1
111000.0,18000.0,355,0,1,0
130000.0,30000.0,597,1,0,1
80000.0,25000.0,176,0,2,1
80000.0,10000.0,513,1,0,0
158000.0,24000.0,586,0,1,1
72000.0,2325.0,375,0,1,0
45000.0,15000.0,132,1,1,0
66000.0,4800.0,543,1,0,1
40000.0,8400.0,295,1,1,1
80000.0,27000.0,460,1,0,1
39000.0,10900.0,222,1,1,0
50000.0,10000.0,377,0,1,1
85000.0,16000.0,475,1,0,1
85000.0,15000.0,420,1,0,1
56000.0,10000.0,587,0,1,1
50000.0,23000.0,240,0,2,1
120000.0,21125.0,120,0,2,0
98000.0,20000.0,577,0,1,0
68000.0,10250.0,238,0,2,1
47471.06,15450.0,287,1,1,1
168000.0,19200.0,202,0,2,1
132000.0,15200.0,280,0,2,1
57286.8,28625.0,509,1,0,1
70000.0,8400.0,102,0,2,1
63000.0,13000.0,389,1,0,1
86000.0,26000.0,242,0,2,1
25000.0,11000.0,187,0,2,1
63700.0,13150.0,479,0,1,1
42200.0,12000.0,484,0,1,0
48000.0,8000.0,337,0,1,1
45000.0,5000.0,578,0,1,1
210000.0,20000.0,328,0,1,1
61259.0,18700.0,406,1,0,0
80000.0,8000.0,206,0,2,1
120000.0,30000.0,138,0,2,0
72000.0,10000.0,389,0,1,1
120000.0,27000.0,460,1,0,1
38000.0,18175.0,536,1,0,1
130000.0,1050.0,569,0,1,1
125000.0,12000.0,301,1,0,1
75000.0,18500.0,169,0,2,1
160000.0,26875.0,542,0,1,0
60000.0,7000.0,442,0,1,1
78000.0,15200.0,386,0,1,1
44900.0,4500.0,299,0,2,1
85000.0,7200.0,297,0,2,1
32000.0,7200.0,457,0,1,1
90000.0,12000.0,530,0,1,0
60000.0,7375.0,557,0,1,1
20100.0,4000.0,235,1,1,1
65000.0,6000.0,300,1,0,1
100000.0,6000.0,585,1,0,1
60000.0,3700.0,295,1,1,0
54600.0,20525.0,437,0,1,0
52000.0,8000.0,300,0,1,1
47000.0,5925.0,120,0,2,1
57000.0,3600.0,171,0,2,1
64500.0,20000.0,467,1,0,1
80000.0,12000.0,263,0,2,1
70000.0,12000.0,213,1,1,0
70000.0,16000.0,334,0,1,1
103000.0,30000.0,246,1,1,0
44000.0,8675.0,422,0,1,1
114000.0,12000.0,569,0,1,1
33000.0,10725.0,586,0,1,0
70000.0,30000.0,370,1,0,1
96000.0,5000.0,351,1,0,1
60000.0,16000.0,105,1,1,0
43000.0,6000.0,133,0,2,1
86000.0,12000.0,318,1,0,0
46000.0,15000.0,331,0,1,1
104000.0,35000.0,478,1,0,1
36000.0,10825.0,283,0,2,0
80000.0,3500.0,266,1,1,1
80000.0,5000.0,408,1,0,1
80000.0,5600.0,202,0,2,1
100000.0,25000.0,163,1,1,1
97000.0,15000.0,391,0,1,1
37856.0,25000.0,234,0,2,1
30000.0,15000.0,572,1,0,1
85000.0,24000.0,456,1,0,0
56000.0,15000.0,587,0,1,1
67000.0,24000.0,101,1,1,1
22500.0,9450.0,137,1,1,1
79500.0,15000.0,244,1,1,1
187000.0,27500.0,370,0,1,0
92000.0,10000.0,311,1,0,1
55000.0,7975.0,218,1,1,0
67000.0,12000.0,410,0,1,1
150000.0,35000.0,134,0,2,1
19000.0,7200.0,368,1,0,1
92500.0,29000.0,439,1,0,0
61000.0,18000.0,136,1,1,1
46000.0,5175.0,191,1,1,1
85000.0,15000.0,158,0,2,1
70000.0,14400.0,106,0,2,1
57500.0,24150.0,133,1,1,0
106000.0,12000.0,366,1,0,1
97000.0,15000.0,318,0,1,1
130000.0,15000.0,287,1,1,1
162000.0,28000.0,563,0,1,1
64000.0,25000.0,478,1,0,1
149000.0,10000.0,267,0,2,1
41500.0,7350.0,315,0,1,0
67200.0,14000.0,569,1,0,0
68000.0,9000.0,448,0,1,1
80500.0,35000.0,448,1,0,1
48720.0,17500.0,308,1,0,1
45000.0,15000.0,121,1,1,1
64000.0,10000.0,323,0,1,1
41000.0,18450.0,116,0,2,1
76000.0,12000.0,116,1,1,0
80000.0,5000.0,222,0,2,1
72746.64,28800.0,559,1,0,1
146000.0,32000.0,397,0,1,0
73000.0,13500.0,123,1,1,1
35000.0,12000.0,247,1,1,1
27000.0,10800.0,527,0,1,1
242000.0,6000.0,366,1,0,1
116000.0,30000.0,285,0,2,0
128000.0,8000.0,486,0,1,1
105000.0,35000.0,146,1,1,1
78000.0,15000.0,268,0,2,1
46000.0,8000.0,476,1,0,1
99400.0,35000.0,512,0,1,1
79000.0,24000.0,466,0,1,0
105000.0,15000.0,524,0,1,0
160000.0,30000.0,291,0,2,1
61000.0,6000.0,263,1,1,0
80000.0,1000.0,173,1,1,1
135000.0,28000.0,497,0,1,1
50000.0,22000.0,306,1,0,1
260000.0,16000.0,575,0,1,0
57000.0,16800.0,296,0,2,1
67000.0,20000.0,205,0,2,0
35000.0,11475.0,349,1,0,1
48000.0,15675.0,253,1,1,1
41000.0,18450.0,342,0,1,0
108000.0,25200.0,589,1,0,1
50000.0,7200.0,338,0,1,1
65000.0,10500.0,306,0,1,1
240000.0,35000.0,204,1,1,1
50000.0,15000.0,237,0,2,1
110000.0,32000.0,401,1,0,1
100000.0,35000.0,406,0,1,1
40000.0,2975.0,341,0,1,0
90000.0,6000.0,288,0,2,1
63000.0,16450.0,285,0,2,1
88500.0,30600.0,190,0,2,0
79000.0,35000.0,411,0,1,0
77000.0,15000.0,300,1,0,1
126000.0,35000.0,411,1,0,1
140000.0,18000.0,596,1,0,1
56000.0,20000.0,176,1,1,1
99901.0,19600.0,474,1,0,0
52387.0,10000.0,473,0,1,1
51000.0,20000.0,464,0,1,0
65000.0,10700.0,311,1,0,1
200000.0,28000.0,487,0,1,1
95000.0,35000.0,127,0,2,0
30200.0,10000.0,118,1,1,1
98000.0,21000.0,239,0,2,0
120000.0,10000.0,192,1,1,1
79000.0,25000.0,414,1,0,1
140000.0,21000.0,192,0,2,1
117132.0,23825.0,478,0,1,1
105000.0,12000.0,196,1,1,1
60000.0,13650.0,283,1,1,1
42536.0,2000.0,558,0,1,1
37000.0,13300.0,591,1,0,1
42400.0,15000.0,289,0,2,1
38000.0,12000.0,300,1,0,1
78000.0,11000.0,531,0,1,1
133308.0,21000.0,282,0,2,1
70000.0,18000.0,505,1,0,0
100000.0,10800.0,447,1,0,1
50000.0,3900.0,295,0,2,1
56200.0,10000.0,189,0,2,1
35000.0,16100.0,385,1,0,0
50000.0,15000.0,475,0,1,1
70000.0,20000.0,204,1,1,1
80000.0,24000.0,126,0,2,0
140000.0,28000.0,147,1,1,0
50000.0,15000.0,457,1,0,0
121000.0,35000.0,425,0,1,0
87000.0,3200.0,287,0,2,1
32000.0,12000.0,414,0,1,1
42000.0,12800.0,525,0,1,1
55000.0,9000.0,315,1,0,1
84000.0,25600.0,307,1,0,1
68000.0,9800.0,391,1,0,1
56000.0,5600.0,228,0,2,1
62000.0,23700.0,198,1,1,0
78000.0,32750.0,278,0,2,1
45000.0,5000.0,557,0,1,1
95000.0,18000.0,128,1,1,1
129000.0,15000.0,400,1,0,1
60000.0,27000.0,500,0,1,0
40000.0,11500.0,440,1,0,1
75000.0,20250.0,338,1,0,1
35000.0,8000.0,552,0,1,1
150000.0,35000.0,411,0,1,1
90000.0,10125.0,211,0,2,1
100000.0,35000.0,407,1,0,0
117208.0,18000.0,507,1,0,0
25000.0,5575.0,132,1,1,1
15000.0,4800.0,270,1,1,1
84240.0,20000.0,290,1,1,0
57000.0,18000.0,284,1,1,1
68000.0,19575.0,484,1,0,0
85000.0,26000.0,328,1,0,0
40000.0,11525.0,222,0,2,1
48000.0,20000.0,411,1,0,1
35000.0,1200.0,371,1,0,1
103000.0,35000.0,338,0,1,0
20000.0,4175.0,317,0,1,0
120000.0,26975.0,447,1,0,0
38000.0,16000.0,280,0,2,0
104000.0,2750.0,196,0,2,1
47000.0,10000.0,271,0,2,0
26000.0,2400.0,373,1,0,1
130000.0,12000.0,544,0,1,1
55000.0,4800.0,591,0,1,1
75000.0,20000.0,585,0,1,1
64000.0,7200.0,382,0,1,1
68000.0,10000.0,242,0,2,1
110000.0,11000.0,469,0,1,1
46500.0,23250.0,525,0,1,1
45000.0,12000.0,387,1,0,1
53000.0,24375.0,499,1,0,0
57000.0,5600.0,407,1,0,1
24000.0,7000.0,596,0,1,1
30000.0,12000.0,323,0,1,0
89600.0,20000.0,319,1,0,1
93000.0,25000.0,286,1,1,0
55000.0,15000.0,140,0,2,0
70000.0,20550.0,394,1,0,1
68000.0,10000.0,547,1,0,1
51782.0,5000.0,419,1,0,1
42000.0,6400.0,144,1,1,1
80000.0,10150.0,218,0,2,0
87250.0,35000.0,463,1,0,1
59000.0,17500.0,382,1,0,1
72000.0,13000.0,381,1,0,0
79500.0,19625.0,217,1,1,1
63000.0,12050.0,194,0,2,1
107000.0,24000.0,403,1,0,1
48261.96,19300.0,281,0,2,0
53000.0,21200.0,310,0,1,0
80000.0,13000.0,510,1,0,1
60000.0,25000.0,550,1,0,1
81400.0,19800.0,167,1,1,1
230000.0,22000.0,439,0,1,1
92000.0,9600.0,487,0,1,1
58000.0,12000.0,229,0,2,1
93000.0,14400.0,355,0,1,0
37000.0,5900.0,322,1,0,1
60000.0,10925.0,501,0,1,1
30458.0,14600.0,331,0,1,0
50000.0,10000.0,501,1,0,1
39000.0,8400.0,169,0,2,1
75900.0,25000.0,306,1,0,1
42000.0,1400.0,426,1,0,1
38000.0,6000.0,394,1,0,0
60000.0,9450.0,248,1,1,0
26000.0,3000.0,170,0,2,1
65000.0,20000.0,383,0,1,1
70000.0,1000.0,359,1,0,1
77000.0,10000.0,521,0,1,1
70000.0,7800.0,335,0,1,1
43000.0,15000.0,468,1,0,1
75000.0,16000.0,166,0,2,1
120000.0,16000.0,222,0,2,1
30000.0,5600.0,151,1,1,1
108000.0,25600.0,305,1,0,1
115000.0,21000.0,394,0,1,1
48000.0,24000.0,586,0,1,1
81600.0,13750.0,459,0,1,0
48000.0,6000.0,410,0,1,0
67000.0,10000.0,592,1,0,1
96000.0,20000.0,390,0,1,1
174000.0,18000.0,573,1,0,1
85000.0,11825.0,578,1,0,1
50000.0,18225.0,490,0,1,0
62000.0,9275.0,378,1,0,1
46000.0,7000.0,387,1,0,1
51685.22,20000.0,266,0,2,1
60000.0,6000.0,517,0,1,1
54000.0,12000.0,458,1,0,1
113500.0,19200.0,543,0,1,1
68000.0,32625.0,394,1,0,0
115000.0,28000.0,465,1,0,1
90000.0,35000.0,376,1,0,1
80000.0,7275.0,533,1,0,1
40000.0,10000.0,588,0,1,1
150000.0,25000.0,515,1,0,1
90000.0,5000.0,452,1,0,1
60000.0,20000.0,325,1,0,1
255000.0,35000.0,196,0,2,1
165000.0,2500.0,228,0,2,1
12468.0,5725.0,242,0,2,1
42000.0,12000.0,329,1,0,1
30798.0,14150.0,233,0,2,0
45000.0,22500.0,108,0,2,1
58000.0,20000.0,546,1,0,1
40000.0,10000.0,309,0,1,1
28000.0,5000.0,172,0,2,1
30048.0,10000.0,152,0,2,1
35000.0,5000.0,542,0,1,0
151000.0,6000.0,194,0,2,1
60000.0,15000.0,556,0,1,0
100000.0,28000.0,187,1,1,0
60000.0,8525.0,218,1,1,0
60000.0,20000.0,148,0,2,0
28000.0,9000.0,556,1,0,1
92000.0,20000.0,573,1,0,0
45000.0,12000.0,510,0,1,1
48000.0,4425.0,217,0,2,0
60000.0,8000.0,470,0,1,1
82000.0,28000.0,532,0,1,0
83000.0,16000.0,175,0,2,1
65000.0,26600.0,111,0,2,1
60000.0,9600.0,168,1,1,1
79000.0,10800.0,310,0,1,1
100000.0,5500.0,518,1,0,1
34000.0,7200.0,160,0,2,1
65000.0,15000.0,595,0,1,0
